Date,ABEV3.SA,BOVA11.SA,ITUB4.SA,PETR4.SA,VALE3.SA,WEGE3.SA
2022-06-01 00:00:00+00:00,12.74697494506836,107.47000122070312,22.37548065185547,15.578761100769043,72.61463165283203,25.13037109375
2022-06-02 00:00:00+00:00,12.74697494506836,108.43000030517578,22.47096061706543,15.443836212158203,73.9806900024414,25.24542808532715
2022-06-03 00:00:00+00:00,12.710865020751953,107.4800033569336,22.262657165527344,15.713685989379883,72.7956771850586,24.852313995361328
2022-06-06 00:00:00+00:00,12.683782577514648,106.41999816894531,22.18453025817871,15.724064826965332,72.86974334716797,24.90984535217285
2022-06-07 00:00:00+00:00,12.394898414611816,106.1500015258789,22.18453025817871,15.910884857177734,74.57319641113281,24.881080627441406
2022-06-08 00:00:00+00:00,12.421981811523438,104.5999984741211,21.759246826171875,15.833044052124023,72.00566864013672,23.404516220092773
2022-06-09 00:00:00+00:00,12.286567687988281,103.68000030517578,21.386030197143555,15.604705810546875,69.56982421875,23.50998878479004
2022-06-10 00:00:00+00:00,12.268512725830078,101.81999969482422,20.917348861694336,15.386752128601074,69.5862808227539,23.011404037475586
2022-06-13 00:00:00+00:00,12.033795356750488,99.12000274658203,20.66564178466797,15.189550399780273,67.38085174560547,22.83881950378418
2022-06-14 00:00:00+00:00,11.871297836303711,98.36000061035156,20.526777267456055,15.360803604125977,67.24918365478516,23.251108169555664
2022-06-15 00:00:00+00:00,11.790050506591797,99.37999725341797,20.61357307434082,15.090951919555664,67.20804595947266,23.011404037475586
2022-06-17 00:00:00+00:00,11.762967109680176,96.20999908447266,20.353195190429688,14.172415733337402,63.702396392822266,21.889598846435547
2022-06-20 00:00:00+00:00,11.781022071838379,96.29000091552734,21.23848533630371,14.333292007446289,62.1306037902832,23.10729217529297
2022-06-21 00:00:00+00:00,11.889352798461914,96.4000015258789,21.01282501220703,14.047870635986328,62.542076110839844,24.25786018371582
2022-06-22 00:00:00+00:00,12.006711959838867,96.02999877929688,20.85659408569336,14.006355285644531,62.007171630859375,24.727676391601562
2022-06-23 00:00:00+00:00,12.033795356750488,94.66000366210938,20.379226684570312,13.746880531311035,59.74413299560547,24.842729568481445
2022-06-24 00:00:00+00:00,12.340733528137207,95.47000122070312,20.344511032104492,13.643092155456543,61.40643310546875,25.370071411132812
2022-06-27 00:00:00+00:00,12.385871887207031,97.3499984741211,20.46601676940918,14.520111083984375,64.22906494140625,24.902652740478516
2022-06-28 00:00:00+00:00,12.20531940460205,97.05000305175781,20.24034881591797,14.701741218566895,65.38114166259766,25.11393165588379
2022-06-29 00:00:00+00:00,12.286567687988281,96.0,20.03205108642578,14.572003364562988,64.83802032470703,24.99869155883789
2022-06-30 00:00:00+00:00,12.096988677978516,95.0,19.676191329956055,14.49416446685791,63.00289535522461,25.402048110961914
2022-07-01 00:00:00+00:00,12.421981811523438,95.62999725341797,19.847881317138672,14.805530548095703,61.80144119262695,25.450069427490234
2022-07-04 00:00:00+00:00,12.349761009216309,95.19999694824219,19.656774520874023,15.122086524963379,61.447574615478516,25.440462112426758
2022-07-05 00:00:00+00:00,12.719893455505371,94.80000305175781,19.795759201049805,14.546059608459473,61.143104553222656,25.949464797973633
2022-07-06 00:00:00+00:00,12.84627914428711,95.41999816894531,19.613346099853516,14.359237670898438,61.719154357910156,26.026294708251953
2022-07-07 00:00:00+00:00,12.84627914428711,97.37999725341797,19.89130401611328,14.779583930969238,63.51311111450195,26.51609230041504
2022-07-08 00:00:00+00:00,12.918500900268555,96.87999725341797,19.899986267089844,14.945646286010742,62.04832077026367,26.189559936523438
2022-07-11 00:00:00+00:00,12.728920936584473,94.80000305175781,19.5786075592041,14.872994422912598,59.93341064453125,25.526901245117188
2022-07-12 00:00:00+00:00,12.449065208435059,94.9000015258789,19.535173416137695,14.649846076965332,60.11444854736328,25.5365047454834
2022-07-13 00:00:00+00:00,13.153218269348145,94.51000213623047,19.45699691772461,14.660224914550781,59.90871810913086,25.67095947265625
2022-07-14 00:00:00+00:00,13.396963119506836,92.55000305175781,19.239843368530273,14.265828132629395,55.917545318603516,25.354028701782227
2022-07-15 00:00:00+00:00,13.171273231506348,93.2699966430664,19.587291717529297,14.509729385375977,56.26317596435547,25.498088836669922
2022-07-18 00:00:00+00:00,13.0809965133667,93.37000274658203,19.847881317138672,14.841856956481934,56.559425354003906,25.085126876831055
